CMPL_FAC_ID,SAND,SURV_DTE,DIP,AVG_ORIG_OIL_SAT,ORIG_OIL_H,RMNG_OIL_H,GAS_H,TOTAL_INJ,TOTAL_GNTL_INJ,Lin_Dist_Inj_Factor,SGMT_CUM_STM_INJ_1,FT_DIST_PAT_1,SGMT_CUM_STM_INJ_2,FT_DIST_PAT_2,SGMT_CUM_STM_INJ_3,FT_DIST_PAT_3,TOTAL_PROD,Lin_Dist_Prod_Factor,PCT_DESAT_TO_ORIG
143072,TULS_D5,10/7/2010,0.09,0.07,2.5,0.0,2.5,164298433.97,1746443,0.40399999999999997,106561.0,265.0,361040.0,293.0,,,10524265,0.5246428320000001,1.0
143072,TULS_D5,10/28/2011,0.09,0.07,2.5,0.0,2.5,173544642.05,1844951,0.40299999999999997,106561.0,265.0,384608.0,293.0,,,10809669,0.524493866,1.0
143072,TULS_D5,2/9/2015,0.09,0.07,2.5,0.0,2.5,208329133.25,2026514,0.402,106561.0,265.0,430572.0,293.0,,,12697789,0.496493963,1.0
143072,TULS_D1,2/4/2004,0.07,0.5,13.5,8.5,5.0,54329309.63,470099,0.47200000000000003,136966.0,265.0,,,0.0,392.0,4446857,0.584972206,0.37
143072,TULS_D1,1/1/2005,0.07,0.5,13.5,5.0,8.5,72250448.46,776517,0.449,216934.0,265.0,,,0.0,392.0,5345313,0.557848734,0.63
143072,TULS_D1,1/1/2006,0.07,0.5,13.5,5.0,8.5,91849562.3,963520,0.445,273892.0,265.0,,,0.0,392.0,6781509,0.543253247,0.63
143072,TULS_D1,1/1/2007,0.07,0.5,13.5,5.0,8.5,110979606.91,1028490,0.44299999999999995,291213.0,265.0,,,0.0,392.0,8077816,0.538004444,0.63
143072,TULS_D1,7/22/2009,0.07,0.5,13.5,2.0,11.5,150654736.34,1160318,0.428,291213.0,265.0,,,0.0,392.0,9856093,0.528373076,0.85
143072,TULS_D1,10/7/2010,0.07,0.5,13.5,0.0,13.5,164298433.97,1174541,0.42700000000000005,291213.0,265.0,,,0.0,392.0,10524265,0.5246428320000001,1.0
143072,TULS_D1,2/9/2015,0.07,0.5,13.5,0.0,13.5,208329133.25,1174541,0.42700000000000005,291213.0,265.0,,,0.0,392.0,12697789,0.496493963,1.0
143072,TULS_D1,10/28/2011,0.07,0.5,13.5,0.0,13.5,173544642.05,1174541,0.42700000000000005,291213.0,265.0,,,0.0,392.0,10809669,0.524493866,1.0
143072,TULS_D2,2/4/2004,0.09,0.11,3.5,2.5,1.0,54329309.63,363629,0.452,116040.0,265.0,23546.0,293.0,,,4446857,0.584972206,0.29
143072,TULS_D2,1/1/2005,0.09,0.11,3.5,0.0,3.5,72250448.46,768028,0.42100000000000004,121255.0,265.0,219430.0,293.0,,,5345313,0.557848734,1.0
143072,TULS_D2,1/1/2006,0.09,0.11,3.5,0.0,3.5,91849562.3,1052936,0.413,128159.0,265.0,319065.0,293.0,0.0,392.0,6781509,0.543253247,1.0
143072,TULS_D2,1/1/2007,0.09,0.11,3.5,0.0,3.5,110979606.91,1296330,0.41100000000000003,149765.0,265.0,387985.0,293.0,0.0,392.0,8077816,0.538004444,1.0
143072,TULS_D2,7/22/2009,0.09,0.11,3.5,0.0,3.5,150654736.34,1596113,0.402,149765.0,265.0,465019.0,293.0,0.0,392.0,9856093,0.528373076,1.0
143072,TULS_D2,10/7/2010,0.09,0.11,3.5,0.0,3.5,164298433.97,1658918,0.401,149765.0,265.0,507773.0,293.0,0.0,392.0,10524265,0.5246428320000001,1.0
143072,TULS_D2,10/28/2011,0.09,0.11,3.5,0.0,3.5,173544642.05,1714977,0.401,149765.0,265.0,531473.0,293.0,0.0,392.0,10809669,0.524493866,1.0
143072,TULS_D2,2/9/2015,0.09,0.11,3.5,0.0,3.5,208329133.25,1806733,0.4,149765.0,265.0,585575.0,293.0,0.0,392.0,12697789,0.496493963,1.0
143072,TULS_D3,2/4/2004,0.09,0.48,15.0,15.0,0.0,54329309.63,726130,0.46799999999999997,296224.0,265.0,67015.0,293.0,0.0,392.0,4446857,0.584972206,0.0
143072,TULS_D3,1/1/2005,0.09,0.48,15.0,11.0,4.0,72250448.46,997850,0.43200000000000005,297963.0,265.0,88141.0,293.0,0.0,392.0,5345313,0.557848734,0.27
143072,TULS_D3,1/1/2006,0.09,0.48,15.0,11.0,4.0,91849562.3,1313692,0.41700000000000004,320401.0,265.0,172681.0,293.0,0.0,392.0,6781509,0.543253247,0.27
143072,TULS_D3,1/1/2007,0.09,0.48,15.0,11.0,4.0,110979606.91,1475887,0.409,322472.0,265.0,206455.0,293.0,0.0,392.0,8077816,0.538004444,0.27
143072,TULS_D3,7/22/2009,0.09,0.48,15.0,11.0,4.0,150654736.34,1951262,0.39899999999999997,322472.0,265.0,312546.0,293.0,0.0,392.0,9856093,0.528373076,0.27
143072,TULS_D3,10/7/2010,0.09,0.48,15.0,7.0,8.0,164298433.97,2141496,0.39899999999999997,322472.0,265.0,374915.0,293.0,0.0,392.0,10524265,0.5246428320000001,0.53
143072,TULS_D3,10/28/2011,0.09,0.48,15.0,7.0,8.0,173544642.05,2176200,0.39899999999999997,322472.0,265.0,389370.0,293.0,0.0,392.0,10809669,0.524493866,0.53
143072,TULS_D3,2/9/2015,0.09,0.48,15.0,7.0,8.0,208329133.25,2266723,0.39799999999999996,322472.0,265.0,433093.0,293.0,0.0,392.0,12697789,0.496493963,0.53
143072,TULS_E1,1/1/1990,0.08,0.08,3.0,3.0,0.0,0.0,0,0.39799999999999996,0.0,,0.0,293.0,0.0,,0,0.584972206,0.0
143072,TULS_E1,2/4/2004,0.08,0.08,3.0,3.0,0.0,54329309.63,10890,0.39799999999999996,,,3622.0,293.0,,,4446857,0.584972206,0.0
143072,TULS_E1,1/1/2005,0.08,0.08,3.0,3.0,0.0,72250448.46,20903,0.39799999999999996,,,4764.0,293.0,,,5345313,0.557848734,0.0
143072,TULS_E1,1/1/2006,0.08,0.08,3.0,3.0,0.0,91849562.3,86164,0.39799999999999996,,,25899.0,293.0,,,6781509,0.543253247,0.0
143072,TULS_E1,1/1/2007,0.08,0.08,3.0,3.0,0.0,110979606.91,150410,0.39799999999999996,,,51384.0,293.0,,,8077816,0.538004444,0.0
143072,TULS_E1,7/22/2009,0.08,0.08,3.0,2.0,1.0,150654736.34,306529,0.39799999999999996,,,165604.0,293.0,,,9856093,0.528373076,0.33
143072,TULS_E1,10/28/2011,0.08,0.08,3.0,0.0,3.0,173544642.05,328932,0.39799999999999996,,,175652.0,293.0,,,10809669,0.524493866,1.0
143072,TULS_E1,2/9/2015,0.08,0.08,3.0,0.0,3.0,208329133.25,328932,0.39799999999999996,,,175652.0,293.0,,,12697789,0.496493963,1.0
143072,TULS_E1,10/7/2010,0.08,0.08,3.0,0.0,3.0,164298433.97,328932,0.39799999999999996,,,175652.0,293.0,,,10524265,0.5246428320000001,1.0
143072,TULS_E2,1/1/1990,0.08,0.17,9.5,9.5,0.0,0.0,0,0.488,0.0,265.0,0.0,293.0,0.0,392.0,0,0.584972206,0.0
143072,TULS_E2,2/4/2004,0.08,0.17,9.5,9.5,0.0,54329309.63,479002,0.488,225818.0,265.0,23546.0,293.0,0.0,392.0,4446857,0.584972206,0.0
143072,TULS_E2,1/1/2005,0.08,0.17,9.5,9.5,0.0,72250448.46,581422,0.47,250401.0,265.0,30969.0,293.0,0.0,392.0,5345313,0.557848734,0.0
143072,TULS_E2,1/1/2006,0.08,0.17,9.5,9.5,0.0,91849562.3,825437,0.47200000000000003,345150.0,265.0,55123.0,293.0,0.0,392.0,6781509,0.543253247,0.0
143072,TULS_E2,1/1/2007,0.08,0.17,9.5,9.5,0.0,110979606.91,1118734,0.47100000000000003,415366.0,265.0,69319.0,293.0,0.0,392.0,8077816,0.538004444,0.0
143072,TULS_E2,7/22/2009,0.08,0.17,9.5,9.5,0.0,150654736.34,1884204,0.462,614262.0,265.0,200407.0,293.0,0.0,392.0,9856093,0.528373076,0.0
143072,TULS_E2,10/7/2010,0.08,0.17,9.5,9.5,0.0,164298433.97,2024439,0.46,632894.0,265.0,237030.0,293.0,0.0,392.0,10524265,0.5246428320000001,0.0
143072,TULS_E2,10/28/2011,0.08,0.17,9.5,9.5,0.0,173544642.05,2092537,0.461,653641.0,265.0,237030.0,293.0,6507.0,392.0,10809669,0.524493866,0.0
143072,TULS_E2,2/9/2015,0.08,0.17,9.5,9.5,0.0,208329133.25,2663791,0.452,719724.0,265.0,319327.0,293.0,63070.0,392.0,12697789,0.496493963,0.0
143072,TULS_E3,1/1/2005,0.09,0.35,27.0,27.0,0.0,72250448.46,22606,0.502,17083.0,265.0,,,,,5345313,0.557848734,0.0
143072,TULS_E3,1/1/2006,0.09,0.35,27.0,27.0,0.0,91849562.3,171261,0.502,91529.0,265.0,,,,,6781509,0.543253247,0.0
143072,TULS_E3,1/1/2007,0.09,0.35,27.0,27.0,0.0,110979606.91,311494,0.502,191763.0,265.0,,,,,8077816,0.538004444,0.0
143072,TULS_E3,10/7/2010,0.09,0.35,27.0,21.0,6.0,164298433.97,378522,0.502,225059.0,265.0,,,,,10524265,0.5246428320000001,0.22
143072,TULS_E3,10/28/2011,0.09,0.35,27.0,15.0,12.0,173544642.05,395670,0.496,225059.0,265.0,,,10095.0,392.0,10809669,0.524493866,0.44
143072,TULS_E3,2/9/2015,0.09,0.35,27.0,15.0,12.0,208329133.25,574931,0.45399999999999996,225059.0,265.0,,,96431.0,392.0,12697789,0.496493963,0.44
143072,TULS_E4,2/4/2004,0.11,0.09,2.5,2.5,0.0,54329309.63,661404,0.491,349952.0,265.0,0.0,293.0,0.0,392.0,4446857,0.584972206,0.0
143072,TULS_E4,1/1/2005,0.11,0.09,2.5,2.5,0.0,72250448.46,725311,0.479,353429.0,265.0,0.0,293.0,0.0,392.0,5345313,0.557848734,0.0
143072,TULS_E4,1/1/2006,0.11,0.09,2.5,2.5,0.0,91849562.3,749506,0.475,353429.0,265.0,15096.0,293.0,0.0,392.0,6781509,0.543253247,0.0
143072,TULS_E4,1/1/2007,0.11,0.09,2.5,2.5,0.0,110979606.91,754489,0.475,353429.0,265.0,18884.0,293.0,0.0,392.0,8077816,0.538004444,0.0
143072,TULS_E4,7/22/2009,0.11,0.09,2.5,2.5,0.0,150654736.34,1230254,0.442,366162.0,265.0,27357.0,293.0,0.0,392.0,9856093,0.528373076,0.0
143072,TULS_E4,10/7/2010,0.11,0.09,2.5,2.5,0.0,164298433.97,1544344,0.435,387375.0,265.0,27357.0,293.0,0.0,392.0,10524265,0.5246428320000001,0.0
143072,TULS_E4,10/28/2011,0.11,0.09,2.5,2.5,0.0,173544642.05,1916096,0.433,431983.0,265.0,27357.0,293.0,10571.0,392.0,10809669,0.524493866,0.0
143072,TULS_E4,2/9/2015,0.11,0.09,2.5,2.5,0.0,208329133.25,3362281,0.42700000000000005,582622.0,265.0,144612.0,293.0,99223.0,392.0,12697789,0.496493963,0.0
143072,TULS_E5,2/4/2004,0.09,0.21,4.5,4.5,0.0,54329309.63,338071,0.501,145603.0,265.0,,,0.0,392.0,4446857,0.584972206,0.0
143072,TULS_E5,1/1/2006,0.09,0.21,4.5,4.5,0.0,91849562.3,404131,0.501,178633.0,265.0,,,0.0,392.0,6781509,0.543253247,0.0
143072,TULS_E5,1/1/2007,0.09,0.21,4.5,4.5,0.0,110979606.91,404131,0.501,178633.0,265.0,,,0.0,392.0,8077816,0.538004444,0.0
143072,TULS_E5,1/1/2005,0.09,0.21,4.5,4.5,0.0,72250448.46,404131,0.501,178633.0,265.0,,,0.0,392.0,5345313,0.557848734,0.0
143072,TULS_E5,7/22/2009,0.09,0.21,4.5,4.5,0.0,150654736.34,412341,0.503,185102.0,265.0,,,0.0,392.0,9856093,0.528373076,0.0
143072,TULS_E5,10/7/2010,0.09,0.21,4.5,4.5,0.0,164298433.97,429766,0.505,194457.0,265.0,,,0.0,392.0,10524265,0.5246428320000001,0.0
143072,TULS_E5,10/28/2011,0.09,0.21,4.5,4.5,0.0,173544642.05,473535,0.51,208980.0,265.0,,,0.0,392.0,10809669,0.524493866,0.0
143072,TULS_E5,2/9/2015,0.09,0.21,4.5,4.5,0.0,208329133.25,620434,0.523,277005.0,265.0,,,0.0,392.0,12697789,0.496493963,0.0
143073,TULS_D5,1/1/1990,0.08,0.54,27.98,27.98,0.0,0.0,0,0.424,0.0,157.0,0.0,361.0,0.0,398.0,0,0.336162939,0.0
143073,TULS_D5,2/5/2004,0.08,0.54,27.98,23.48,4.5,188963285.28,2661605,0.424,292974.0,157.0,225024.0,361.0,643043.0,398.0,6847345,0.336162939,0.16
143073,TULS_D5,1/1/2005,0.08,0.54,27.98,19.48,8.5,214953255.33,3086292,0.419,317099.0,157.0,281918.0,361.0,755156.0,398.0,7379445,0.339810092,0.3
143073,TULS_D5,1/1/2006,0.08,0.54,27.98,19.48,8.5,234633210.63,3340856,0.41600000000000004,323866.0,157.0,364699.0,361.0,820429.0,398.0,7982034,0.345877844,0.3
143073,TULS_D5,1/1/2007,0.08,0.54,27.98,17.0,10.98,254822644.17,3569599,0.41600000000000004,353430.0,157.0,445035.0,361.0,840106.0,398.0,8998691,0.35213275,0.39
143073,TULS_D5,9/24/2008,0.08,0.54,27.98,13.5,14.48,286628678.51,4120727,0.419,440259.0,157.0,550016.0,361.0,926159.0,398.0,10981661,0.361399962,0.52
143073,TULS_D5,1/29/2010,0.08,0.54,27.98,3.5,24.48,306880091.95,4615233,0.405,470039.0,157.0,620765.0,361.0,1005298.0,398.0,12149500,0.36232552799999995,0.87
143073,TULS_D5,7/26/2013,0.08,0.54,27.98,0.0,27.98,353970443.06,5499283,0.39399999999999996,522656.0,157.0,805821.0,361.0,1149106.0,398.0,14309873,0.377633172,1.0
143073,TULS_D5,6/9/2015,0.08,0.54,27.98,0.0,27.98,376133578.63,5958571,0.392,544467.0,157.0,896747.0,361.0,1179565.0,398.0,14850294,0.38096595,1.0
143073,TULS_C3,2/5/2004,0.05,0.31,11.17,11.17,0.0,188963285.28,2067180,0.485,472598.0,157.0,519969.0,361.0,,,6847345,0.336162939,0.0
143073,TULS_C3,1/1/2005,0.05,0.31,11.17,11.17,0.0,214953255.33,2413537,0.46799999999999997,472598.0,157.0,715619.0,361.0,,,7379445,0.339810092,0.0
143073,TULS_C3,1/1/2006,0.05,0.31,11.17,11.17,0.0,234633210.63,2655620,0.457,472598.0,157.0,829407.0,361.0,,,7982034,0.345877844,0.0
143073,TULS_C3,1/1/2007,0.05,0.31,11.17,11.17,0.0,254822644.17,2907145,0.45799999999999996,516737.0,157.0,933786.0,361.0,,,8998691,0.35213275,0.0
143073,TULS_C3,9/24/2008,0.05,0.31,11.17,11.17,0.0,286628678.51,3195796,0.46,564373.0,157.0,1066758.0,361.0,,,10981661,0.361399962,0.0
143073,TULS_C3,1/29/2010,0.05,0.31,11.17,10.17,1.0,306880091.95,3369724,0.462,599308.0,157.0,1121061.0,361.0,,,12149500,0.36232552799999995,0.09
143073,TULS_C3,12/28/2011,0.05,0.31,11.17,10.17,1.17,334425160.32,3528340,0.465,656416.0,157.0,1121098.0,361.0,,,13381812,0.370146995,0.1
143073,TULS_C3,6/9/2015,0.05,0.31,11.17,10.17,1.0,376133578.63,3735821,0.465,735106.0,157.0,1121098.0,361.0,,,14850294,0.38096595,0.09
143073,TULS_D1,2/5/2004,0.06,0.43,15.5,15.0,0.5,188963285.28,1903997,0.34,165049.0,157.0,49039.0,361.0,218534.0,398.0,6847345,0.336162939,0.03
143073,TULS_D1,1/1/2005,0.06,0.43,15.5,15.0,0.5,214953255.33,2262754,0.36,257518.0,157.0,49039.0,361.0,223964.0,398.0,7379445,0.339810092,0.03
143073,TULS_D1,1/1/2006,0.06,0.43,15.5,15.0,0.5,234633210.63,2489999,0.358,286090.0,157.0,49039.0,361.0,231058.0,398.0,7982034,0.345877844,0.03
143073,TULS_D1,1/1/2007,0.06,0.43,15.5,14.0,1.5,254822644.17,2835437,0.35100000000000003,305193.0,157.0,49039.0,361.0,299927.0,398.0,8998691,0.35213275,0.1
143073,TULS_D1,9/24/2008,0.06,0.43,15.5,14.0,1.5,286628678.51,3220356,0.34700000000000003,329212.0,157.0,49039.0,361.0,434447.0,398.0,10981661,0.361399962,0.1
143073,TULS_D1,1/29/2010,0.06,0.43,15.5,10.0,5.5,306880091.95,3505898,0.348,360986.0,157.0,57360.0,361.0,545736.0,398.0,12149500,0.36232552799999995,0.35
143073,TULS_D1,12/28/2011,0.06,0.43,15.5,10.0,5.83,334425160.32,4004702,0.344,395251.0,157.0,91609.0,361.0,668047.0,398.0,13381812,0.370146995,0.38
143073,TULS_D1,7/26/2013,0.06,0.43,15.5,7.5,8.0,353970443.06,4415664,0.341,429079.0,157.0,125512.0,361.0,699968.0,398.0,14309873,0.377633172,0.52
143073,TULS_D1,6/9/2015,0.06,0.43,15.5,7.5,8.0,376133578.63,4943985,0.33799999999999997,468937.0,157.0,168057.0,361.0,741362.0,398.0,14850294,0.38096595,0.52
143073,TULS_D2,2/5/2004,0.06,0.34,13.0,6.5,6.5,188963285.28,1274268,0.303,79546.0,157.0,47084.0,361.0,110011.0,398.0,6847345,0.336162939,0.5
143073,TULS_D2,1/1/2005,0.06,0.34,13.0,5.5,7.5,214953255.33,1543203,0.29,92869.0,157.0,47084.0,361.0,132558.0,398.0,7379445,0.339810092,0.58
143073,TULS_D2,1/1/2006,0.06,0.34,13.0,5.5,7.5,234633210.63,1924065,0.284,95877.0,157.0,47084.0,361.0,215333.0,398.0,7982034,0.345877844,0.58
143073,TULS_D2,1/1/2007,0.06,0.34,13.0,5.5,7.5,254822644.17,2235584,0.297,146089.0,157.0,47084.0,361.0,266493.0,398.0,8998691,0.35213275,0.58
143073,TULS_D2,9/24/2008,0.06,0.34,13.0,5.5,7.5,286628678.51,2484816,0.305,199481.0,157.0,47084.0,361.0,298192.0,398.0,10981661,0.361399962,0.58
143073,TULS_D2,1/29/2010,0.06,0.34,13.0,5.5,7.5,306880091.95,2657105,0.305,212472.0,157.0,47084.0,361.0,313031.0,398.0,12149500,0.36232552799999995,0.58
143073,TULS_D2,12/28/2011,0.06,0.34,13.0,4.0,9.33,334425160.32,3127240,0.31,270922.0,157.0,65320.0,361.0,357216.0,398.0,13381812,0.370146995,0.72
143073,TULS_D2,7/26/2013,0.06,0.34,13.0,2.5,10.5,353970443.06,3481521,0.31,295221.0,157.0,93073.0,361.0,391237.0,398.0,14309873,0.377633172,0.81
143073,TULS_D2,6/9/2015,0.06,0.34,13.0,2.5,10.5,376133578.63,3915615,0.312,321368.0,157.0,127320.0,361.0,439478.0,398.0,14850294,0.38096595,0.81
143073,TULS_C4,2/5/2004,0.05,0.41,16.83,16.83,0.0,188963285.28,341368,0.374,0.0,157.0,88464.0,361.0,,,6847345,0.336162939,0.0
143073,TULS_C4,1/1/2005,0.05,0.41,16.83,16.83,0.0,214953255.33,409214,0.374,0.0,157.0,88464.0,361.0,,,7379445,0.339810092,0.0
143073,TULS_C4,1/1/2006,0.05,0.41,16.83,16.83,0.0,234633210.63,493933,0.374,0.0,157.0,119080.0,361.0,,,7982034,0.345877844,0.0
143073,TULS_C4,1/1/2007,0.05,0.41,16.83,16.83,0.0,254822644.17,627138,0.374,0.0,157.0,150258.0,361.0,,,8998691,0.35213275,0.0
143073,TULS_C4,9/24/2008,0.05,0.41,16.83,16.83,0.0,286628678.51,912190,0.374,0.0,157.0,253823.0,361.0,,,10981661,0.361399962,0.0
143073,TULS_C4,1/29/2010,0.05,0.41,16.83,15.33,1.5,306880091.95,1076090,0.374,0.0,157.0,328877.0,361.0,,,12149500,0.36232552799999995,0.09
143073,TULS_C4,6/9/2015,0.05,0.41,16.83,15.33,1.5,376133578.63,1082662,0.374,0.0,157.0,332163.0,361.0,,,14850294,0.38096595,0.09
143073,TULS_C4,12/28/2011,0.05,0.41,16.83,15.49,1.83,334425160.32,1082662,0.374,0.0,157.0,332163.0,361.0,,,13381812,0.370146995,0.11
143073,TULS_D3,2/5/2004,0.07,0.42,17.0,15.5,2.0,188963285.28,1692456,0.293,71775.0,157.0,290811.0,361.0,66947.0,398.0,6847345,0.336162939,0.12
143073,TULS_D3,1/1/2005,0.07,0.42,17.0,6.5,10.5,214953255.33,1839210,0.289,72793.0,157.0,290811.0,361.0,104229.0,398.0,7379445,0.339810092,0.62
143073,TULS_D3,1/1/2006,0.07,0.42,17.0,6.5,10.5,234633210.63,1916104,0.285,72793.0,157.0,290811.0,361.0,132744.0,398.0,7982034,0.345877844,0.62
143073,TULS_D3,1/1/2007,0.07,0.42,17.0,2.0,15.0,254822644.17,2115141,0.294,115748.0,157.0,290811.0,361.0,146518.0,398.0,8998691,0.35213275,0.88
143073,TULS_D3,9/24/2008,0.07,0.42,17.0,2.0,15.0,286628678.51,2418570,0.284,136951.0,157.0,290811.0,361.0,156010.0,398.0,10981661,0.361399962,0.88
143073,TULS_D3,1/29/2010,0.07,0.42,17.0,0.0,17.0,306880091.95,2618939,0.29100000000000004,182938.0,157.0,290811.0,361.0,160956.0,398.0,12149500,0.36232552799999995,1.0
143073,TULS_D3,12/28/2011,0.07,0.42,17.0,0.0,17.33,334425160.32,2818294,0.299,204819.0,157.0,325081.0,361.0,169562.0,398.0,13381812,0.370146995,1.0
143073,TULS_D3,7/26/2013,0.07,0.42,17.0,0.0,17.0,353970443.06,2968871,0.305,219094.0,157.0,361165.0,361.0,178991.0,398.0,14309873,0.377633172,1.0
143073,TULS_D3,6/9/2015,0.07,0.42,17.0,0.0,17.0,376133578.63,3184439,0.314,236357.0,157.0,406172.0,361.0,189164.0,398.0,14850294,0.38096595,1.0
143073,TULS_D4,2/5/2004,0.08,0.04,1.02,1.02,0.0,188963285.28,458393,0.18100000000000002,0.0,157.0,81855.0,361.0,7221.0,398.0,6847345,0.336162939,0.0
143073,TULS_D4,1/1/2005,0.08,0.04,1.02,1.02,0.0,214953255.33,606207,0.16,0.0,157.0,81855.0,361.0,7221.0,398.0,7379445,0.339810092,0.0
143073,TULS_D4,1/1/2006,0.08,0.04,1.02,1.02,0.0,234633210.63,667762,0.154,0.0,157.0,81855.0,361.0,7221.0,398.0,7982034,0.345877844,0.0
143073,TULS_D4,1/1/2007,0.08,0.04,1.02,0.0,1.02,254822644.17,703102,0.151,0.0,157.0,81855.0,361.0,7221.0,398.0,8998691,0.35213275,1.0
143073,TULS_D4,7/26/2013,0.08,0.04,1.02,0.0,1.02,353970443.06,749500,0.14800000000000002,0.0,157.0,81855.0,361.0,7221.0,398.0,14309873,0.377633172,1.0
143073,TULS_D4,6/9/2015,0.08,0.04,1.02,0.0,1.02,376133578.63,749500,0.14800000000000002,0.0,157.0,81855.0,361.0,7221.0,398.0,14850294,0.38096595,1.0
143073,TULS_D4,12/28/2011,0.08,0.04,1.02,0.0,1.02,334425160.32,749500,0.14800000000000002,0.0,157.0,81855.0,361.0,7221.0,398.0,13381812,0.370146995,1.0
143073,TULS_D4,1/29/2010,0.08,0.04,1.02,0.0,1.02,306880091.95,749500,0.14800000000000002,0.0,157.0,81855.0,361.0,7221.0,398.0,12149500,0.36232552799999995,1.0
143073,TULS_D4,9/24/2008,0.08,0.04,1.02,0.0,1.02,286628678.51,749500,0.14800000000000002,0.0,157.0,81855.0,361.0,7221.0,398.0,10981661,0.361399962,1.0
143073,TULS_E2,2/5/2004,0.07,0.27,8.5,8.5,0.0,188963285.28,3084227,0.22,106310.0,157.0,160346.0,361.0,385716.0,398.0,6847345,0.336162939,0.0
143073,TULS_E2,1/1/2005,0.07,0.27,8.5,8.5,0.0,214953255.33,3308048,0.223,124281.0,157.0,169397.0,361.0,413088.0,398.0,7379445,0.339810092,0.0
143073,TULS_E2,1/1/2006,0.07,0.27,8.5,8.0,0.5,234633210.63,3484080,0.231,149631.0,157.0,174736.0,361.0,440212.0,398.0,7982034,0.345877844,0.06
143073,TULS_E2,1/1/2007,0.07,0.27,8.5,7.0,1.5,254822644.17,3598497,0.23399999999999999,157479.0,157.0,179575.0,361.0,475630.0,398.0,8998691,0.35213275,0.18
143073,TULS_E2,9/24/2008,0.07,0.27,8.5,5.5,3.0,286628678.51,3785907,0.239,168006.0,157.0,188992.0,361.0,514606.0,398.0,10981661,0.361399962,0.35
143073,TULS_E2,1/29/2010,0.07,0.27,8.5,3.5,5.0,306880091.95,3974376,0.239,170955.0,157.0,198500.0,361.0,541810.0,398.0,12149500,0.36232552799999995,0.59
143073,TULS_E2,12/28/2011,0.07,0.27,8.5,3.5,5.33,334425160.32,4344533,0.24100000000000002,181427.0,157.0,217683.0,361.0,595504.0,398.0,13381812,0.370146995,0.63
143073,TULS_E2,7/26/2013,0.07,0.27,8.5,0.0,8.5,353970443.06,4504185,0.243,196739.0,157.0,230144.0,361.0,610200.0,398.0,14309873,0.377633172,1.0
143073,TULS_E2,6/9/2015,0.07,0.27,8.5,0.0,8.5,376133578.63,4815001,0.235,213937.0,157.0,244409.0,361.0,615588.0,398.0,14850294,0.38096595,1.0
143073,TULS_E4,2/5/2004,0.07,0.37,24.5,16.0,8.5,188963285.28,3197420,0.36200000000000004,461241.0,157.0,228003.0,361.0,269196.0,398.0,6847345,0.336162939,0.35
143073,TULS_E4,1/1/2005,0.07,0.37,24.5,14.5,10.0,214953255.33,3680939,0.366,539280.0,157.0,233175.0,361.0,296427.0,398.0,7379445,0.339810092,0.41
143073,TULS_E4,1/1/2006,0.07,0.37,24.5,14.5,10.0,234633210.63,4062276,0.369,602011.0,157.0,244953.0,361.0,318303.0,398.0,7982034,0.345877844,0.41
143073,TULS_E4,1/1/2007,0.07,0.37,24.5,14.5,10.0,254822644.17,4395198,0.355,610073.0,157.0,256568.0,361.0,326174.0,398.0,8998691,0.35213275,0.41
143073,TULS_E4,9/24/2008,0.07,0.37,24.5,12.0,12.5,286628678.51,5087599,0.337,634242.0,157.0,287973.0,361.0,338704.0,398.0,10981661,0.361399962,0.51
143073,TULS_E4,1/29/2010,0.07,0.37,24.5,11.0,13.5,306880091.95,5323070,0.331,635225.0,157.0,308141.0,361.0,348597.0,398.0,12149500,0.36232552799999995,0.55
143073,TULS_E4,12/28/2011,0.07,0.37,24.5,8.83,16.0,334425160.32,5672104,0.327,647792.0,157.0,351044.0,361.0,388413.0,398.0,13381812,0.370146995,0.65
143073,TULS_E4,6/9/2015,0.07,0.37,24.5,9.0,15.5,376133578.63,5993194,0.32,648409.0,157.0,440638.0,361.0,415817.0,398.0,14850294,0.38096595,0.63
143073,TULS_E5,12/28/2011,0.08,0.27,24.0,21.33,2.33,334425160.32,123660,0.374,0.0,157.0,91197.0,361.0,,,13381812,0.370146995,0.1
143073,TULS_E5,1/29/2010,0.08,0.27,24.0,22.0,2.0,306880091.95,123660,0.374,0.0,157.0,91197.0,361.0,,,12149500,0.36232552799999995,0.08
143073,TULS_E5,1/1/2005,0.08,0.27,24.0,24.0,0.0,214953255.33,123660,0.374,0.0,157.0,91197.0,361.0,,,7379445,0.339810092,0.0
143073,TULS_E5,9/24/2008,0.08,0.27,24.0,23.0,1.0,286628678.51,123660,0.374,0.0,157.0,91197.0,361.0,,,10981661,0.361399962,0.04
143073,TULS_E5,7/26/2013,0.08,0.27,24.0,22.0,2.0,353970443.06,123660,0.374,0.0,157.0,91197.0,361.0,,,14309873,0.377633172,0.08
143074,TULS_D5,2/7/2004,0.11,0.43,20.0,20.0,0.0,135677250.75,2496669,0.353,9846.0,227.0,117091.0,348.0,292974.0,367.0,4838470,0.32031140399999997,0.0
143074,TULS_D5,1/1/2007,0.11,0.43,20.0,12.5,7.5,185642582.04,3257385,0.35600000000000004,11321.0,227.0,291481.0,348.0,353430.0,367.0,6068337,0.309592867,0.38
